time,power,aref,vref,xref,v_current,x_current_ticks,x_current_rads,pos1,pos2,to_pos_2,current,count,at_target
73.084,0.464,-2000.000,987.311,413.502,1180.000,363,-0.013,-60.000,60.000,true,1.581,30,false
73.110,0.436,-2000.000,946.161,432.969,1220.000,394,0.121,-60.000,60.000,true,0.357,30,false
73.128,0.412,-2000.000,899.811,453.822,1200.000,415,0.204,-60.000,60.000,true,0.357,30,false
73.144,0.395,-2000.000,866.081,468.429,1140.000,433,0.280,-60.000,60.000,true,0.357,30,false
73.164,0.376,-2000.000,832.084,482.573,1080.000,453,0.363,-60.000,60.000,true,0.357,30,false
73.181,0.355,-2000.000,793.289,497.961,1040.000,470,0.434,-60.000,60.000,true,0.357,30,false
73.197,0.339,-2000.000,761.288,510.142,1020.000,485,0.497,-60.000,60.000,true,0.357,30,false
73.218,0.318,-2000.000,727.286,522.506,960.000,504,0.576,-60.000,60.000,true,0.160,30,false
73.235,0.300,-2000.000,685.403,536.860,880.000,518,0.634,-60.000,60.000,true,0.160,30,false
73.252,0.283,-2000.000,651.856,547.793,800.000,531,0.684,-60.000,60.000,true,0.160,30,false
73.268,0.266,-2000.000,618.583,558.085,780.000,543,0.739,-60.000,60.000,true,0.160,30,false
73.284,0.251,-2000.000,586.043,567.620,740.000,554,0.785,-60.000,60.000,true,0.160,30,false
73.302,0.233,-2000.000,552.008,577.013,700.000,565,0.831,-60.000,60.000,true,0.160,30,false
73.324,0.215,-2000.000,516.666,586.143,660.000,579,0.889,-60.000,60.000,true,0.247,30,false
73.340,0.196,-2000.000,474.629,596.119,640.000,589,0.926,-60.000,60.000,true,0.247,30,false
73.360,0.176,-2000.000,434.394,604.858,600.000,600,0.972,-60.000,60.000,true,0.247,30,false
73.377,0.159,-2000.000,401.242,611.509,540.000,608,1.010,-60.000,60.000,true,0.247,30,false
73.395,0.000,-2355.233,520.000,615.000,520.000,617,1.043,-60.000,60.000,true,0.247,30,true
73.412,-0.028,0.000,0.000,617.922,480.000,625,1.077,-60.000,60.000,true,0.247,30,false
73.432,-0.035,-0.000,0.000,617.922,460.000,634,1.114,-60.000,60.000,true,0.422,30,false
73.447,-0.039,-0.000,0.000,617.922,420.000,638,1.131,-60.000,60.000,true,0.422,30,false
73.464,-0.042,-0.000,0.000,617.922,320.000,642,1.148,-60.000,60.000,true,0.422,30,false
73.480,-0.045,-0.000,0.000,617.922,280.000,645,1.160,-60.000,60.000,true,0.422,30,false
73.496,-0.046,-0.000,0.000,617.922,200.000,647,1.173,-60.000,60.000,true,0.422,30,false
73.513,-0.048,-0.000,0.000,617.922,160.000,649,1.177,-60.000,60.000,true,0.422,30,false
73.528,-0.048,-0.000,0.000,617.922,100.000,649,1.177,-60.000,60.000,true,0.422,30,false
73.548,-0.048,-0.000,0.000,617.922,60.000,650,1.181,-60.000,60.000,true,0.120,30,false
73.572,-0.048,-0.000,0.000,617.922,20.000,650,1.181,-60.000,60.000,true,0.120,30,false
73.595,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.120,30,false
73.628,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.120,30,false
73.646,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.120,30,false
73.671,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.244,30,false
73.685,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.244,30,false
73.699,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.244,30,false
73.713,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.244,30,false
73.727,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.244,30,false
73.742,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.244,30,false
73.757,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.244,30,false
73.777,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.120,30,false
73.793,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.120,30,false
73.810,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.120,30,false
73.827,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.120,30,false
73.842,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.120,30,false
73.857,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.120,30,false
73.883,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.007,30,false
73.898,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.007,30,false
73.913,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.007,30,false
73.928,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.007,30,false
73.943,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.007,30,false
73.959,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.007,30,false
73.974,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.007,30,false
73.994,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.160,30,false
74.010,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.160,30,false
74.025,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.160,30,false
74.041,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.160,30,false
74.056,-0.048,-0.000,0.000,617.922,-0.000,650,1.181,-60.000,60.000,true,0.160,30,false
74.071,-0.048,-0.000,0.000,617.922,-20.000,649,1.177,-60.000,60.000,true,0.160,30,false
74.087,-0.048,-0.000,0.000,617.922,-20.000,649,1.173,-60.000,60.000,true,0.160,30,false
74.106,-0.048,-0.000,0.000,617.922,-40.000,648,1.173,-60.000,60.000,true,0.225,30,false
74.126,-0.046,-0.000,0.000,617.922,-40.000,647,1.169,-60.000,60.000,true,0.225,30,false
74.145,-0.046,-0.000,0.000,617.922,-20.000,647,1.169,-60.000,60.000,true,0.225,30,false
74.161,-0.046,-0.000,0.000,617.922,-40.000,646,1.164,-60.000,60.000,true,0.225,30,false
74.177,-0.045,-0.000,0.000,617.922,-40.000,645,1.160,-60.000,60.000,true,0.225,30,false
74.192,-0.045,-0.000,0.000,617.922,-60.000,645,1.156,-60.000,60.000,true,0.225,30,false
74.214,-0.045,-0.000,0.000,617.922,-40.000,644,1.156,-60.000,60.000,true,0.280,30,false
74.233,-0.043,-0.000,0.000,617.922,-40.000,643,1.152,-60.000,60.000,true,0.280,30,false
74.256,-0.043,-0.000,0.000,617.922,-20.000,643,1.148,-60.000,60.000,true,0.280,30,false
74.272,-0.042,-0.000,0.000,617.922,-40.000,641,1.144,-60.000,60.000,true,0.280,30,false
74.288,-0.042,-0.000,0.000,617.922,-40.000,640,1.139,-60.000,60.000,true,0.280,30,false
74.303,-0.042,-0.000,0.000,617.922,-60.000,640,1.139,-60.000,60.000,true,0.280,30,false
74.324,-0.040,-0.000,0.000,617.922,-40.000,639,1.135,-60.000,60.000,true,0.393,30,false
74.341,-0.040,-0.000,0.000,617.922,-40.000,639,1.135,-60.000,60.000,true,0.393,30,false
74.356,-0.040,-0.000,0.000,617.922,-40.000,638,1.131,-60.000,60.000,true,0.393,30,false
74.372,-0.040,-0.000,0.000,617.922,-40.000,637,1.127,-60.000,60.000,true,0.393,30,false
74.389,-0.039,-0.000,0.000,617.922,-40.000,636,1.123,-60.000,60.000,true,0.393,30,false
74.409,-0.039,-0.000,0.000,617.922,-40.000,636,1.118,-60.000,60.000,true,0.393,30,false
74.432,-0.036,-0.000,0.000,617.922,-60.000,634,1.114,-60.000,60.000,true,0.331,30,false
74.448,-0.036,-0.000,0.000,617.922,-40.000,633,1.110,-60.000,60.000,true,0.331,30,false
74.466,-0.035,-0.000,0.000,617.922,-60.000,632,1.106,-60.000,60.000,true,0.331,30,false
74.482,-0.035,-0.000,0.000,617.922,-60.000,632,1.102,-60.000,60.000,true,0.331,30,false
74.498,-0.035,-0.000,0.000,617.922,-60.000,631,1.098,-60.000,60.000,true,0.331,30,false
74.515,-0.033,-0.000,0.000,617.922,-40.000,630,1.098,-60.000,60.000,true,0.331,30,false
74.536,-0.033,-0.000,0.000,617.922,-40.000,629,1.093,-60.000,60.000,true,0.331,30,false
74.552,-0.032,-0.000,0.000,617.922,-40.000,628,1.089,-60.000,60.000,true,0.331,30,false
74.569,-0.032,-0.000,0.000,617.922,-60.000,627,1.085,-60.000,60.000,true,0.331,30,false
74.586,-0.030,-0.000,0.000,617.922,-60.000,626,1.081,-60.000,60.000,true,0.331,30,false
74.603,-0.030,-0.000,0.000,617.922,-60.000,625,1.077,-60.000,60.000,true,0.331,30,false
74.620,-0.028,-0.000,0.000,617.922,-40.000,624,1.073,-60.000,60.000,true,0.331,30,false
74.641,-0.028,-0.000,0.000,617.922,-40.000,623,1.068,-60.000,60.000,true,0.306,30,false
74.658,0.000,-983.061,-60.000,622.000,-60.000,622,1.064,-60.000,60.000,true,0.306,30,true
74.676,0.000,0.000,-60.000,621.000,-60.000,621,1.060,-60.000,60.000,true,0.306,30,true
74.690,0.000,-1397.563,-80.000,620.000,-80.000,620,1.056,-60.000,60.000,true,0.306,30,true
74.707,0.000,1229.363,-60.000,619.000,-60.000,619,1.052,-60.000,60.000,true,0.306,30,true
74.723,0.000,0.000,-60.000,619.000,-40.000,619,1.052,-60.000,60.000,true,0.306,30,true
74.737,0.000,2512.832,-20.000,619.000,-20.000,619,1.052,-60.000,60.000,true,0.306,30,true
74.758,0.000,0.000,-20.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.007,30,true
74.774,0.000,962.271,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.007,30,true
74.791,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.007,30,true
74.808,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.007,30,true
74.825,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.007,30,true
74.843,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.007,30,true
74.865,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,30,true
74.883,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,30,true
74.901,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,30,true
74.922,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,30,true
74.944,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,30,true
74.963,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,30,true
74.985,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,30,true
75.001,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,30,true
75.016,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,30,true
75.031,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,30,true
75.047,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,30,true
75.063,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,30,true
75.079,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,30,true
75.100,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,30,true
75.116,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,30,true
75.131,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003,30,true
75.147,0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,false,0.003,31,true
75.163,-0.116,-3000.000,-47.282,618.255,-0.000,619,1.052,-60.000,60.000,false,0.003,31,false
75.179,-0.139,-3000.000,-95.984,616.697,-0.000,619,1.052,-60.000,60.000,false,0.003,31,false
75.202,-0.168,-3000.000,-155.237,613.630,-0.000,619,1.052,-60.000,60.000,false,0.003,31,false
75.223,-0.197,-3000.000,-215.927,609.262,-40.000,617,1.043,-60.000,60.000,false,0.003,31,false
75.240,-0.229,-3000.000,-278.293,603.477,-60.000,616,1.039,-60.000,60.000,false,0.003,31,false
75.257,-0.255,-3000.000,-327.811,598.066,-80.000,614,1.031,-60.000,60.000,false,0.003,31,false
75.273,-0.280,-3000.000,-377.458,591.820,-100.000,612,1.018,-60.000,60.000,false,0.003,31,false
75.289,-0.305,-3000.000,-427.189,584.738,-120.000,608,1.006,-60.000,60.000,false,0.003,31,false
75.307,-0.331,-3000.000,-477.739,576.688,-200.000,604,0.985,-60.000,60.000,false,1.541,31,false
75.330,-0.357,-3000.000,-529.645,567.524,-260.000,596,0.956,-60.000,60.000,false,1.541,31,false
75.346,-0.392,-3000.000,-596.594,554.210,-340.000,589,0.926,-60.000,60.000,false,1.541,31,false
75.363,-0.417,-3000.000,-646.194,543.527,-420.000,582,0.893,-60.000,60.000,false,1.541,31,false
75.379,-0.441,-3000.000,-695.808,532.019,-460.000,573,0.856,-60.000,60.000,false,1.541,31,false
75.397,-0.467,-3000.000,-748.691,518.822,-520.000,562,0.810,-60.000,60.000,false,1.541,31,false
75.414,-0.491,-3000.000,-799.397,505.310,-620.000,549,0.755,-60.000,60.000,false,1.796,31,false
75.433,-0.515,-3000.000,-849.203,491.212,-700.000,535,0.697,-60.000,60.000,false,1.796,31,false
75.457,-0.555,-3000.000,-929.598,466.300,-780.000,515,0.613,-60.000,60.000,false,1.796,31,false
75.475,-0.580,-3000.000,-982.354,449.025,-860.000,499,0.543,-60.000,60.000,false,1.796,31,false
75.491,-0.604,-3000.000,-1032.587,431.735,-920.000,483,0.480,-60.000,60.000,false,1.796,31,false
75.507,-0.626,-3000.000,-1080.487,414.483,-940.000,467,0.409,-60.000,60.000,false,1.796,31,false
75.525,-0.649,-3000.000,-1127.238,396.917,-1000.000,448,0.334,-60.000,60.000,false,1.727,31,false
75.546,-0.509,2000.000,-1089.940,376.590,-1060.000,424,0.234,-60.000,60.000,false,1.727,31,false
75.570,-0.489,2000.000,-1045.312,353.266,-1120.000,398,0.121,-60.000,60.000,false,1.727,31,false
75.601,-0.465,2000.000,-996.462,328.927,-1160.000,374,-0.008,-60.000,60.000,false,1.727,31,false
75.622,-0.435,2000.000,-939.534,302.184,-1120.000,343,-0.104,-60.000,60.000,false,1.727,31,false
75.642,-0.412,2000.000,-893.697,281.702,-1080.000,318,-0.213,-60.000,60.000,false,0.357,31,false
75.666,-0.386,2000.000,-856.060,265.592,-1040.000,293,-0.313,-60.000,60.000,false,0.357,31,false
75.682,-0.365,2000.000,-810.121,246.984,-1000.000,277,-0.380,-60.000,60.000,false,0.357,31,false
75.698,-0.348,2000.000,-777.307,234.231,-980.000,262,-0.438,-60.000,60.000,false,0.357,31,false
75.720,-0.325,2000.000,-732.752,217.907,-960.000,242,-0.526,-60.000,60.000,false,0.357,31,false
75.736,-0.308,2000.000,-700.018,206.450,-900.000,228,-0.584,-60.000,60.000,false,0.357,31,false
75.754,-0.292,2000.000,-667.696,195.659,-860.000,214,-0.643,-60.000,60.000,false,0.291,31,false
75.773,-0.272,2000.000,-632.516,184.533,-820.000,199,-0.705,-60.000,60.000,false,0.291,31,false
75.791,-0.254,2000.000,-592.740,172.745,-780.000,186,-0.760,-60.000,60.000,false,0.291,31,false
75.813,-0.233,2000.000,-553.953,162.002,-740.000,171,-0.822,-60.000,60.000,false,0.291,31,false
75.831,-0.214,2000.000,-513.650,151.651,-700.000,159,-0.868,-60.000,60.000,false,0.291,31,false
75.852,-0.195,2000.000,-476.457,142.790,-640.000,147,-0.922,-60.000,60.000,false,0.291,31,false
75.871,-0.175,2000.000,-436.131,133.997,-600.000,135,-0.968,-60.000,60.000,false,0.346,31,false
75.898,-0.151,2000.000,-393.034,125.527,-540.000,122,-1.022,-60.000,60.000,false,0.346,31,true
75.918,0.000,1598.755,-540.000,113.000,-520.000,112,-1.068,-60.000,60.000,false,0.346,31,false
75.938,-0.168,3000.000,-479.364,103.311,-500.000,102,-1.106,-60.000,60.000,false,0.346,31,false
75.955,-0.142,3000.000,-421.041,95.126,-440.000,95,-1.135,-60.000,60.000,false,0.346,31,false
75.982,-0.106,3000.000,-343.079,86.210,-400.000,85,-1.181,-60.000,60.000,false,0.532,31,false
76.003,-0.080,3000.000,-290.264,81.100,-380.000,77,-1.210,-60.000,60.000,false,0.532,31,false
76.020,-0.051,3000.000,-227.634,76.348,-360.000,71,-1.235,-60.000,60.000,false,0.532,31,false
76.037,-0.027,3000.000,-177.273,73.372,-340.000,66,-1.256,-60.000,60.000,false,0.532,31,false
76.053,-0.001,3000.000,-124.815,71.189,-320.000,61,-1.277,-60.000,60.000,false,0.532,31,false
76.070,0.024,3000.000,-75.148,69.945,-320.000,56,-1.298,-60.000,60.000,false,0.532,31,false
76.088,0.048,3000.000,-26.679,69.514,-260.000,53,-1.310,-60.000,60.000,false,0.171,31,false
76.109,0.124,3000.000,29.796,70.075,-200.000,50,-1.323,-60.000,60.000,false,0.171,31,false
76.125,0.153,3000.000,89.560,71.859,-140.000,49,-1.327,-60.000,60.000,false,0.171,31,false
76.141,0.176,3000.000,138.326,74.108,-60.000,49,-1.327,-60.000,60.000,false,0.171,31,false
76.158,0.201,3000.000,188.700,77.276,-40.000,50,-1.323,-60.000,60.000,false,0.171,31,false
76.176,0.226,3000.000,238.099,81.197,20.000,51,-1.319,-60.000,60.000,false,0.171,31,false
76.192,0.251,3000.000,289.664,86.176,60.000,52,-1.315,-60.000,60.000,false,0.747,31,false
76.212,0.277,3000.000,341.295,92.049,80.000,54,-1.306,-60.000,60.000,false,0.747,31,false
76.228,0.145,-2000.000,302.361,97.935,120.000,57,-1.294,-60.000,60.000,false,0.747,31,false
76.254,0.122,-2000.000,251.764,104.305,180.000,62,-1.273,-60.000,60.000,false,0.747,31,false
76.271,0.107,-2000.000,218.214,107.965,220.000,66,-1.252,-60.000,60.000,false,0.747,31,false
76.287,0.092,-2000.000,184.021,111.111,220.000,70,-1.239,-60.000,60.000,false,0.747,31,false
76.305,0.077,-2000.000,150.753,113.619,220.000,73,-1.227,-60.000,60.000,false,0.153,31,false
76.327,0.059,-2000.000,116.331,115.621,200.000,77,-1.210,-60.000,60.000,false,0.153,31,false
76.346,0.052,0.000,0.000,116.078,180.000,80,-1.194,-60.000,60.000,false,0.153,31,false
76.365,0.050,-0.000,0.000,116.078,160.000,83,-1.185,-60.000,60.000,false,0.153,31,false
76.384,0.048,-0.000,0.000,116.078,140.000,85,-1.177,-60.000,60.000,false,0.153,31,false
76.402,0.046,-0.000,0.000,116.078,100.000,87,-1.169,-60.000,60.000,false,0.153,31,false
76.418,0.046,-0.000,0.000,116.078,80.000,87,-1.169,-60.000,60.000,false,0.153,31,false
76.440,0.046,-0.000,0.000,116.078,60.000,88,-1.164,-60.000,60.000,false,0.153,31,false
76.457,0.046,-0.000,0.000,116.078,20.000,88,-1.164,-60.000,60.000,false,0.153,31,false
76.474,0.046,-0.000,0.000,116.078,20.000,88,-1.164,-60.000,60.000,false,0.153,31,false
76.491,0.046,-0.000,0.000,116.078,-0.000,88,-1.164,-60.000,60.000,false,0.153,31,false
76.521,0.045,-0.000,0.000,116.078,20.000,89,-1.160,-60.000,60.000,false,0.277,31,false
76.538,0.045,-0.000,0.000,116.078,20.000,89,-1.160,-60.000,60.000,false,0.277,31,false
76.560,0.045,-0.000,0.000,116.078,40.000,90,-1.156,-60.000,60.000,false,0.277,31,false
76.577,0.045,-0.000,0.000,116.078,20.000,90,-1.156,-60.000,60.000,false,0.277,31,false
76.596,0.045,-0.000,0.000,116.078,20.000,90,-1.156,-60.000,60.000,false,0.277,31,false
76.613,0.045,-0.000,0.000,116.078,-0.000,90,-1.156,-60.000,60.000,false,0.277,31,false
76.634,0.043,-0.000,0.000,116.078,20.000,91,-1.152,-60.000,60.000,false,0.317,31,false
76.649,0.043,-0.000,0.000,116.078,20.000,91,-1.152,-60.000,60.000,false,0.317,31,false
76.669,0.043,-0.000,0.000,116.078,40.000,92,-1.148,-60.000,60.000,false,0.317,31,false
76.688,0.042,-0.000,0.000,116.078,40.000,93,-1.144,-60.000,60.000,false,0.317,31,false
76.703,0.042,-0.000,0.000,116.078,60.000,94,-1.139,-60.000,60.000,false,0.317,31,false
76.718,0.042,-0.000,0.000,116.078,40.000,94,-1.139,-60.000,60.000,false,0.317,31,false
76.735,0.040,-0.000,0.000,116.078,40.000,95,-1.135,-60.000,60.000,false,0.328,31,false
76.752,0.040,-0.000,0.000,116.078,40.000,96,-1.131,-60.000,60.000,false,0.328,31,false
76.780,0.038,-0.000,0.000,116.078,60.000,98,-1.123,-60.000,60.000,false,0.328,31,false
76.795,0.038,-0.000,0.000,116.078,40.000,98,-1.118,-60.000,60.000,false,0.328,31,false
76.811,0.038,-0.000,0.000,116.078,60.000,100,-1.114,-60.000,60.000,false,0.328,31,false
76.827,0.036,-0.000,0.000,116.078,60.000,100,-1.110,-60.000,60.000,false,0.328,31,false
76.845,0.036,-0.000,0.000,116.078,80.000,102,-1.106,-60.000,60.000,false,0.313,31,false
76.863,0.035,-0.000,0.000,116.078,40.000,102,-1.102,-60.000,60.000,false,0.313,31,false
76.880,0.035,-0.000,0.000,116.078,60.000,103,-1.102,-60.000,60.000,false,0.313,31,false
76.901,0.033,-0.000,0.000,116.078,40.000,104,-1.098,-60.000,60.000,false,0.313,31,false
76.917,0.033,-0.000,0.000,116.078,60.000,105,-1.093,-60.000,60.000,false,0.313,31,false
76.931,0.033,-0.000,0.000,116.078,40.000,105,-1.093,-60.000,60.000,false,0.313,31,false
76.949,0.032,-0.000,0.000,116.078,40.000,106,-1.089,-60.000,60.000,false,0.397,31,false
76.964,0.032,-0.000,0.000,116.078,20.000,106,-1.089,-60.000,60.000,false,0.397,31,false
76.980,0.032,-0.000,0.000,116.078,20.000,107,-1.085,-60.000,60.000,false,0.397,31,false
76.998,0.032,-0.000,0.000,116.078,20.000,107,-1.085,-60.000,60.000,false,0.397,31,false
77.020,0.030,-0.000,0.000,116.078,40.000,108,-1.081,-60.000,60.000,false,0.397,31,false
77.051,0.030,-0.000,0.000,116.078,40.000,109,-1.077,-60.000,60.000,false,0.415,31,false
77.069,0.028,-0.000,0.000,116.078,40.000,110,-1.073,-60.000,60.000,false,0.415,31,false
77.086,0.028,-0.000,0.000,116.078,40.000,110,-1.068,-60.000,60.000,false,0.415,31,false
77.106,0.028,-0.000,0.000,116.078,40.000,111,-1.068,-60.000,60.000,false,0.415,31,true
77.129,0.000,0.000,40.000,112.000,40.000,112,-1.064,-60.000,60.000,false,0.415,31,true
77.145,0.000,874.067,60.000,113.000,40.000,113,-1.060,-60.000,60.000,false,0.415,31,true
77.162,0.000,-1316.908,40.000,114.000,40.000,114,-1.056,-60.000,60.000,false,0.357,31,true
77.177,0.000,0.000,40.000,114.000,40.000,115,-1.052,-60.000,60.000,false,0.357,31,true
77.193,0.000,0.000,40.000,115.000,40.000,115,-1.052,-60.000,60.000,false,0.357,31,true
77.207,0.000,0.000,40.000,115.000,40.000,115,-1.052,-60.000,60.000,false,0.357,31,true
77.223,0.000,-1303.763,20.000,115.000,20.000,115,-1.052,-60.000,60.000,false,0.357,31,true
77.242,0.000,-1351.427,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.357,31,true
77.256,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.357,31,true
77.272,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.286,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.307,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.322,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.336,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.357,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.373,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.389,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.404,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.419,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.436,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.451,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.470,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.486,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.502,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.517,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.534,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.549,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.578,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,false,0.003,31,true
77.612,0.000,0.000,-0.000,115.000,-0.000,115,-1.052,-60.000,60.000,true,0.003,32,true
77.640,0.143,3000.000,103.476,118.569,-0.000,115,-1.052,-60.000,60.000,true,0.003,32,false
77.665,0.182,3000.000,182.962,123.417,20.000,116,-1.048,-60.000,60.000,true,0.003,32,false
77.687,0.221,3000.000,259.173,130.001,40.000,117,-1.039,-60.000,60.000,true,0.003,32,false
77.704,0.252,3000.000,320.618,136.568,60.000,119,-1.035,-60.000,60.000,true,1.173,32,false
77.720,0.280,3000.000,374.560,143.302,80.000,121,-1.022,-60.000,60.000,true,1.173,32,false
77.735,0.303,3000.000,421.206,149.851,120.000,124,-1.014,-60.000,60.000,true,1.173,32,false
77.750,0.326,3000.000,465.444,156.715,160.000,128,-0.997,-60.000,60.000,true,1.173,32,false
77.765,0.349,3000.000,510.634,164.407,240.000,132,-0.977,-60.000,60.000,true,1.173,32,false
77.780,0.372,3000.000,555.988,172.812,260.000,138,-0.956,-60.000,60.000,true,1.173,32,false
77.799,0.397,3000.000,604.128,182.506,340.000,147,-0.918,-60.000,60.000,true,1.173,32,false
77.817,0.425,3000.000,659.100,194.584,440.000,156,-0.876,-60.000,60.000,true,1.851,32,false
77.840,0.461,3000.000,732.057,212.387,540.000,170,-0.822,-60.000,60.000,true,1.851,32,false
77.857,0.485,3000.000,783.818,225.910,620.000,182,-0.772,-60.000,60.000,true,1.851,32,false
77.875,0.511,3000.000,836.735,240.670,680.000,195,-0.714,-60.000,60.000,true,1.851,32,false
77.892,0.536,3000.000,889.767,256.398,760.000,209,-0.655,-60.000,60.000,true,1.851,32,false
77.913,0.559,3000.000,940.469,272.293,820.000,227,-0.580,-60.000,60.000,true,1.851,32,false
77.931,0.590,3000.000,1000.779,292.412,900.000,243,-0.513,-60.000,60.000,true,1.705,32,false
